"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-17.7651770610561,-9.49300534729076,-20.6847707491813,-11.5008157734509,-25.0772105498232,-24.3887778685511,-26.8624489053418,-16.6513699353136,-21.410508507571,-17.0918168326318,-14.9253922707493,-23.0792634311137,-17.1884619934155,-15.3519206346008,-84.0365939516714,-25.7741567953305,-23.5141096340095,-15.9038039976023,-22.4761063325607,-23.1459741031018,-17.3214022334468,-21.1517913886688,-25.0041021688572,-17.7626767749313,-11.9290537422513,-24.5599961967631,-17.6667047551657,-22.3578168640264,-14.732228179811,-14.420398985423,-13.1830928922781,-21.4817863934653,-22.8996275683451,-21.2542832231969,-19.3269740950692,-13.2584665043593,-24.8383410943798,-21.5995244803137,-27.0724908663172,-23.197690624765,-15.8776799631141,-22.8692411905026,-17.998526672743,-25.6670929602653,-17.2042656410755,-19.2992621779426,-27.0428163884487,-19.938420198481,-17.7468316977606,-19.126676566663
-11.466778505603,-3.80966513442333,-14.0138101022538,-6.29104279047252,-15.4865874041157,-16.1120352837594,-17.412267347541,-9.05149482645787,-12.751474944529,-10.8739958132729,-10.4524877278028,-14.7545809841657,-10.4728867528046,-9.85868676686904,-65.5730582781546,-16.8262838706947,-15.2389629006155,-9.5721148583698,-14.5820726002966,-14.1754389705592,-10.9293356320457,-12.7203081287603,-15.9189759542695,-11.9015414982881,-7.67800167402886,-15.9649085646938,-11.2874036549083,-14.3833423221202,-9.55587728606766,-9.15386117222368,-7.9404198606314,-14.2116492888627,-14.5564873331876,-14.1835026609258,-12.8842978075086,-8.2678930312185,-16.2868922234805,-13.9267813922168,-17.2048516812811,-15.49195059692,-9.99631614161534,-14.69582051624,-11.8807471570435,-16.7069089343567,-11.3433135651883,-12.1773287019624,-17.4978135461341,-12.0020850251339,-10.4524884725682,-11.6076524938592
-8.66267205431509,-4.13979600186063,-10.7868945209403,1.28633164361033,-12.5989771101016,-12.4587566446636,-13.707738305571,-8.20813558532489,-10.9404039245093,-8.32682524474449,-7.82366967035928,-11.374713960122,-8.81987621353346,-7.98489973854656,-34.2683720348007,-12.7809584742976,-12.3367856945481,-7.4298393248201,-11.1278191748183,-11.3721452720226,-8.7814996798183,-10.7335833437747,-12.5352519206578,-9.25363097252853,-6.64925643039933,-12.6098559340143,-9.06037313134162,-11.6832871113269,-7.23108467993151,-7.9245971213342,-6.22570314717132,-10.7970497800296,-10.8900345508133,-11.0962245302968,-10.3188132954815,-7.46715215908255,-12.2243984480731,-10.4469184168249,-14.3566569143947,-11.3490963837904,-8.58916067424248,-11.866937984945,-9.44100065518879,-13.3797788633984,-8.81902458947544,-9.33504340819904,-13.1719063353727,-9.89609946638778,-8.13050345727576,-9.97406445044252
-11.1221024297987,-4.6590078634884,-12.3168903599954,-1.88420048944175,-14.7822007562273,-14.7957147065202,-16.1904254432176,-9.44322413503684,-12.4487476753211,-10.5619777924878,-9.44304555138386,-13.4890807241135,-10.175411772701,-9.90825988175823,-40.9430031290561,-15.3287892234252,-14.5411410024663,-9.56262687234666,-13.2086688351763,-13.4801745330011,-10.8260955269441,-12.2913498249837,-15.0270498998873,-10.8718602309643,-7.89268783213061,-14.9231451954214,-11.1337660553891,-13.8429420735281,-8.71008423348779,-9.25174687939919,-7.91702362037805,-13.0894269398245,-13.4371288311566,-12.8276230970173,-11.8943550980553,-8.87687112850407,-14.7097362097034,-13.4915102935822,-16.7416880065417,-14.1120516866596,-9.64667343614984,-13.8848881054376,-10.9434156433032,-15.9010120212678,-10.6625888918632,-11.3310066678931,-16.1137854862217,-11.7048426461999,-10.6460747713065,-11.5990672249833
-12.9373045514937,-4.38081959158495,-14.4399450048996,4.46582125522719,-17.4452737316939,-17.6079116265836,-18.9013224294281,-10.6714294278214,-15.1326693868479,-11.8701782578585,-11.5950007775704,-16.7541333532817,-11.4889104809442,-10.6492575120178,17.0412760359058,-18.7992767637966,-16.7828902969902,-11.2943047623862,-16.4816452459025,-15.7836519320215,-12.2958420227184,-14.1335500145958,-17.2067712978814,-12.2159953667294,-8.37901817513582,-17.7773241368754,-13.6059752144674,-16.4868040624322,-10.4621732269328,-10.3314066964597,-8.68827519731196,-15.4258595216565,-15.5051502563873,-16.005795861062,-13.5593781025773,-10.0395066857052,-17.9107650626704,-15.7195323358076,-20.0626188292451,-16.632519416857,-11.3641572834104,-16.3698654281351,-12.6187946743898,-18.1962992282973,-12.2337600993533,-13.2707104975666,-19.0770913432669,-13.0480164856148,-11.8904392095269,-13.4848175791844
-5.85402390879865,6.79157628273685,-7.16722413952555,5.46097273490796,-8.11245538472631,-8.11078309898835,-9.07540013300894,-5.3599869441321,-6.78411785197617,-4.59800813478631,-4.48420575885964,-7.06526317280184,-5.05118503013774,-4.99682482598367,-19.5034882320777,-8.77000114950711,-7.67864303199594,-4.81961925523375,-7.50611201104667,-7.54893506837278,-5.66899528529433,-6.63581775170094,-8.41379134686746,-5.6354747380405,-3.41525756163154,-8.39366643371986,-5.60747773231662,-7.62411529367301,-4.24186250976619,-4.83917928122863,-1.82785434147904,-6.79419902884933,-7.22869639552541,-7.08200799367387,-5.90601679170282,-4.22018728884306,-8.20302980132,-7.35305777503088,-9.50505665727874,-7.55648391983965,-5.13672267771607,-7.41828195797212,-5.96878130301424,-8.80068837950683,-5.75032476606557,-6.11310238732048,-9.21007271000589,-6.1299847157274,-5.13679977971913,-6.17988687106811
-28.4713673816586,-12.0354890112535,-33.4343638501607,13.0287489674596,-38.9280436824124,-39.1897342167148,-43.2275578783684,-24.28378862405,-32.3668420059935,-26.4036085463885,-25.3374621712577,-36.2722647547417,-26.2787934656167,-22.8889708959723,-46.0132389645516,-40.3541190761404,-36.6363985545251,-24.9161169770716,-36.4736331278112,-35.4669603696009,-26.4882172542503,-30.7085439205981,-40.1772520254874,-27.7507792829669,-18.9531226396272,-39.411420944873,-28.0195431977857,-36.5101869015395,-21.2202006498541,-22.8979396764697,-18.014106210955,-35.67488128855,-34.4267731191978,-34.0073376101909,-29.7414736797354,-21.6602503083617,-40.4241484331263,-35.243847647186,-43.7985671516369,-35.8766997733771,-25.7161914229108,-36.2524058619799,-28.15275231476,-41.816057735962,-26.1682815023902,-30.13416250697,-41.7543820502634,-30.7582133687928,-27.2161185049386,-30.6926401223191
-16.1731018168293,-4.67928939982104,-19.3460101163441,-2.49734123099783,-23.0105933879454,-22.3339899041804,-24.2893761956838,-14.4737355823791,-18.6151656370554,-15.2411314163934,-14.4367306879873,-19.9026623479819,-15.1578738807019,-13.5999657043215,-40.8485961202751,-23.0072357389134,-21.2504341894382,-14.138534372845,-21.2599861486164,-20.671812509444,-15.3355050965386,-17.566995595626,-22.9271580087684,-15.7150371720144,-11.3618587654173,-22.9497614905711,-15.8143428496217,-20.8595551047867,-12.5861172348955,-13.8032143346708,-10.5664332747307,-19.5644655781002,-20.3006625956945,-19.6095670873836,-17.515908560523,-12.3259641043471,-22.6720171810689,-19.8262291219259,-25.3396972194838,-21.1254540178458,-15.2290773534048,-21.0472098097021,-16.1979184448603,-23.8560408598013,-14.6622221535094,-17.3916094360545,-23.7830347233509,-17.8755926855219,-15.8118468769766,-17.0805560536507
-12.4998580900705,-2.58534634561447,-14.3191209674784,13.2495109592623,-17.7101916537375,-17.4463130970546,-19.324690564407,-10.2336674143384,-13.9471328158284,-12.0913004652955,-11.0783341588216,-15.8268109951669,-11.4935383122669,-10.3545702853461,23.3518995031707,-18.3414794020045,-16.5384036972253,-10.8779367219525,-15.8045497612702,-15.6448229308124,-11.4210112355353,-13.596711994058,-17.2446308399713,-12.4553329185241,-7.56609948934144,-17.4290906245381,-12.8014443025678,-16.3105514311358,-9.87762561762722,-10.0910132226761,-8.01890268554082,-15.7819808164218,-15.5473988522858,-15.435606289552,-13.9674846618469,-10.1349500886247,-18.001746961421,-15.9414647381544,-18.888905528466,-16.9611976477265,-10.9015047323142,-16.1934141420023,-12.6089941450714,-18.5829703860861,-11.4771830053437,-13.0269602147432,-18.4941665735729,-14.2099893223597,-12.0711172746649,-13.2208925113005
-10.1056560894008,0.709143720029727,-11.5235870520154,28.4699497885594,-13.8311304346267,-14.1588060333305,-14.966124857729,-8.07559190301775,-11.6099959381533,-9.62251911936307,-8.97123785006128,-12.2369502753812,-9.04793080350007,-8.00444680597826,107.671191903962,-14.9097071460804,-13.4161780334377,-8.13104364937285,-12.5547962040303,-12.8410347118515,-9.29651836986213,-11.1353441440613,-13.9311226197015,-9.58503551280432,-6.46893761320523,-13.8940927373098,-10.328721077946,-12.8854710371347,-7.46481604199931,-8.47999901559954,-5.88712217315939,-11.9261514656109,-12.4444345281231,-12.3099899329167,-10.9543653570491,-6.5580305103723,-14.0621850659719,-11.9766030849963,-15.6568125577868,-12.5149981605764,-8.53330110515948,-12.5399419754253,-10.1624689372008,-14.5639649277246,-8.73535108335035,-10.2651200092546,-14.8881015440476,-10.9598660366436,-9.12755856928578,-10.7833701399255
-12.0099633502495,-3.36441757631289,-13.5778223944986,13.8371200136615,-16.3443668087355,-16.9230039446613,-17.9952824966876,-10.0594679711616,-13.9394234576441,-11.7444470830235,-10.8919694851335,-15.0020729541753,-11.695343204945,-9.67663477372866,-34.6713436470579,-16.7096826058438,-15.890721918019,-10.389174375315,-14.7660038900194,-14.6818625220601,-11.5368621716834,-13.5317517812328,-16.0590441938041,-11.7178301934366,-7.62141233357218,-16.9794067810639,-11.4708801761654,-14.8481451638386,-9.59498274582075,-9.46372656143746,-7.86766892905813,-15.0814187766683,-15.1571061275226,-14.5658297790764,-12.3097490031719,-9.44145051650127,-16.7039785782676,-14.5981672050637,-17.903538434001,-14.9608262061171,-11.092943504151,-15.7853551416009,-11.9778794304917,-17.0568193764778,-10.9975281662333,-12.9415146313174,-17.6582712593286,-12.8383937848877,-10.8818725117763,-12.5402011632358
-10.8316819580742,-1.20530022190927,-12.6937171001769,25.8514182503364,-15.2903682428082,-15.1983686677325,-16.6319066504159,-9.14271526967773,-12.2766789159955,-10.2585813733335,-9.07442253159564,-13.8919121320133,-10.5177546029588,-9.17886281049967,92.143846186825,-15.108839297324,-14.2262811134328,-9.57374389702072,-14.1919760385488,-14.0845904730125,-9.98297543249619,-12.3337975822779,-15.4941544254733,-10.9661930963226,-6.53696383990279,-15.6813323794414,-10.7902808161858,-14.1317941346124,-8.84099399321122,-8.44786860774081,-7.05152702930842,-13.4993802349837,-13.4991833417661,-13.2913002952172,-11.9812513921428,-7.57567066463113,-15.5200041802112,-13.59955630267,-17.0627079310298,-14.3762040617492,-9.85140015307056,-13.786063911689,-10.3378835615727,-15.9934983801383,-9.89086740789808,-11.3976234360002,-16.3746821296649,-11.8196451486656,-10.2642707357737,-11.8185888718106
-13.7713078272083,-4.8627385381322,-16.523823478628,16.7949009582272,-19.2425825663438,-19.5773328155642,-21.592511810742,-12.4442989570175,-16.2982386961439,-13.2162294040179,-12.6158329699433,-18.3688946091394,-13.9636852546263,-11.1131384330043,3.35369816310913,-19.63270022963,-19.1489156000428,-12.1942250947093,-18.3127366611897,-17.1721143152941,-12.7414357734671,-16.3963317567581,-20.1850303416183,-13.760822912381,-9.69899935723186,-20.2449025633941,-13.7470796987654,-18.9094004987423,-10.8059769889781,-11.5266038432021,-8.91819347017078,-17.3675949191474,-17.2090252689717,-16.9171781194262,-14.8874358044028,-10.9549916905801,-20.1142100923942,-17.6286465780104,-22.1726369275861,-17.8530898620918,-12.7872055276157,-18.0257528812586,-13.6987680409042,-20.5460206795543,-13.7351635983305,-15.3669409110192,-21.2610963317472,-16.3293835102394,-13.8262812865545,-14.8895250185268
-27.5770943982331,-7.69785910370006,-31.249236494582,44.1005332129082,-37.4763903748492,-38.6021781699341,-41.7946268291098,-23.2386860305586,-32.0786333937226,-25.1919125581818,-23.7674450146291,-34.5758732452067,-25.1587070003719,-21.9228726099365,306.442652482,-39.7798831069946,-36.6836259857379,-22.9992896321959,-35.4933518771819,-34.1403640301956,-24.8415265529085,-30.5893462082659,-37.0143863848074,-26.6471271580119,-17.8120008101834,-38.3127803062242,-27.539702669474,-35.2932158579648,-20.9328884475643,-21.7283501742925,-16.6644393055706,-33.7390882205117,-33.8566577591822,-33.2425078574165,-29.8620178746534,-19.7388893967144,-38.9348886740548,-33.2461058706083,-41.4472349463969,-35.6300398715431,-23.8125763610113,-34.7751564127406,-27.8677744236109,-39.5836383875195,-24.550915514323,-30.0535245620907,-40.9324461423666,-29.7413601939355,-25.8666161728564,-29.0864614196693
-19.8471943442573,-5.5146762239885,-23.2929904549071,-8.47498176372991,-27.3038129702433,-26.614902670861,-29.6173401806353,-16.3853066814178,-22.8680518583839,-18.4520175726693,-16.8248823370469,-25.2823872173399,-18.6475057017202,-15.4376825650821,47.4991959257426,-28.4949465205192,-26.9321952489041,-16.9985933422012,-25.5919378709801,-24.6645028090474,-18.7174545622518,-21.8991473322237,-27.7187355590313,-19.3900117762636,-12.5905058297887,-27.3361607364676,-19.4612832510622,-25.4860592015147,-13.5299605250906,-14.8506780867366,-13.4175832975307,-24.1799350412151,-24.7038672590615,-23.2772897951118,-21.2116113504367,-14.4508380430617,-28.1553198303905,-23.2926107031969,-30.0682155836015,-26.3592655289286,-18.1097913771774,-24.9598042050078,-20.3609379222001,-28.2730673621151,-17.9264053883998,-20.533741934115,-28.9457382472877,-21.1179031124263,-18.8423243729362,-20.7961685474762
-15.2768483203203,-4.83259116851799,-17.0503611195012,3.21868603667115,-21.2384909949868,-20.7443439411067,-22.7079294484467,-11.3863716262459,-17.3659371745014,-14.2056657764558,-12.5934647576263,-19.5059095636388,-14.5385052038733,-12.0086363882966,-54.5261049082885,-22.1820353474844,-20.4459870679509,-12.9545279866011,-19.6394036540213,-18.6513112216007,-13.5807636465756,-17.0429933353053,-21.1582743397237,-14.9661801648358,-8.03096134722362,-21.1086221484385,-13.9088076590573,-19.5670355615282,-10.4666302885609,-11.0643274593665,-8.95427815800807,-17.8804783702916,-18.9857932972545,-17.8252806526603,-16.3933268857499,-9.5733147751074,-21.6313847300701,-17.8648478490055,-23.1370528572808,-19.461378215654,-12.7377490017294,-19.6661969695295,-14.3734646376281,-21.9261428673128,-14.3855981691089,-16.3483761925753,-22.9940962906668,-16.7038173542139,-14.1539156717841,-15.3130775505132
-23.3242310660366,-10.1848459627798,-26.4170251553943,-5.51247420973368,-32.6490553971474,-32.4144032094857,-35.7223807895047,-18.7025509180447,-26.6124922637162,-20.7656134848757,-20.2024932499156,-29.2770070725279,-20.3958401149799,-18.0305086281248,63.9554256081731,-34.1712501443015,-30.6252017177491,-19.8547915569358,-30.5349394288876,-28.942809176727,-22.1351781469205,-26.1400632872369,-31.9011863862748,-23.0249688716881,-15.80196605781,-32.6113277200711,-22.7908119542718,-28.7733269208567,-18.148520246349,-17.7796129300718,-14.4295899184371,-29.1842839723678,-29.0005910203942,-27.9157659368968,-25.0358287457775,-16.8456948824564,-33.5897338727088,-28.2487381544891,-35.2120139954471,-30.4277848128005,-20.7680575527916,-29.3178987523069,-23.7583876708893,-33.8541290914822,-22.0487681131313,-25.2929999465295,-35.3696036302626,-25.3000040574805,-21.9816706881203,-25.2973819401677
-18.2167513744772,-5.58342973864961,-21.1939542102789,24.6331086321969,-25.3606538357972,-25.4237473418507,-27.5921653290581,-15.7396976736731,-21.0608424479307,-17.606090611488,-16.1473346550776,-22.8182433984485,-17.3068394716422,-14.6369330960306,29.5176640936545,-26.5631535168771,-23.9005148715737,-15.8078037913019,-23.2630666182824,-22.4935206769859,-16.1963119476513,-19.8237092619228,-25.1807031600681,-17.6317218985649,-11.600698830869,-25.7804580391324,-18.3015531166422,-23.5450643971139,-14.140051703424,-14.0951024884547,-11.284169695987,-21.9804028634386,-22.2568447145466,-21.5139359962161,-19.7316042664653,-13.5638029023942,-26.0141665930807,-21.4813236840009,-27.7819213826687,-23.479068778785,-16.5706565850155,-23.3779457709037,-18.1494383402859,-26.6723702003644,-16.4764833138585,-19.0649273826369,-27.1782913674188,-19.9361182646341,-17.6824310613003,-18.9012374924843
-9.90808176358856,-3.6791010415839,-11.5569458278818,3.72181048530048,-14.2972379242405,-14.2982532600093,-15.8127719811955,-9.0248799000893,-11.4586730331543,-10.0376562522763,-8.95966597289161,-12.7154456460579,-9.63496559930862,-8.32696114121701,121.559855784074,-14.3173362203667,-13.4720497409007,-8.93466978116812,-12.9925203392957,-12.6706967426875,-9.78147030325517,-11.1953605555038,-14.3199045002329,-10.1845781073449,-7.24190491217048,-14.1701393592235,-10.2801199412982,-12.6922394301935,-6.65138378757436,-7.64911133366223,-6.70320630377638,-13.1450032506104,-12.4521014909456,-13.3527324501218,-10.5720039948965,-6.97545498976845,-14.3348820161241,-11.9213865670209,-15.4197152973902,-13.1091801594757,-9.52430165960202,-12.8103881709455,-9.88517184395388,-14.7209499697511,-9.77161072834118,-11.1188011732647,-15.4545159418933,-10.7956962132545,-9.58170694010025,-11.0303599388166
-20.8175303116477,-6.7613023515907,-24.01407830369,16.4113634895864,-28.6842229733884,-29.3826184076933,-31.4844752983112,-17.7386961149802,-23.8866203345098,-19.2212069082361,-19.2701601107754,-26.1526242238799,-19.5120039644526,-15.6265198270311,212.300983590864,-29.7554947112827,-26.8894832236698,-17.3819433392557,-26.8429217085473,-25.5961919167824,-19.3299380574293,-23.9373953337106,-28.4277735454218,-20.9723602245466,-13.6979578642043,-29.3376414439245,-20.715549075431,-27.2718357626463,-16.0197958790653,-15.8542349944946,-13.3313981956985,-24.7781514624704,-25.0292043692716,-25.6251633491539,-22.6192993595363,-14.5682343980344,-29.4078709084068,-25.6915833091797,-31.6585425113499,-26.9765172261229,-18.7298290606323,-26.7118910392603,-20.4749036792675,-30.3878637103055,-19.3328442001188,-22.847183923903,-30.8899050666125,-22.4497516906224,-19.4124099103284,-21.8973455120678
-20.9340615965446,-5.82273774829848,-23.7413830367963,44.1987916470473,-28.3815147128142,-29.5789969408353,-32.1901411334855,-17.3511379897076,-24.1727701957116,-19.135366157204,-18.7074709199512,-26.4228791521082,-18.7117146735201,-16.7923089478883,56.3006486194153,-30.1834677618881,-27.3291867879098,-17.0031231010326,-27.0151728077619,-25.4651042309238,-18.7102862194523,-22.8569871672684,-28.8498146607234,-20.6074862455416,-14.0244565650678,-29.3390527979671,-20.5783978162526,-26.9198766486031,-16.1209623559113,-17.2931682812147,-13.910038398884,-25.2063854763212,-25.1983423629374,-25.2335521818227,-23.3767055333779,-15.6115265514221,-30.0718036804699,-25.0666533848943,-32.0426062763792,-26.4635747853796,-18.0369926705646,-26.3681459571797,-20.5289172067303,-30.7179443556979,-18.8931558043641,-22.6123354509987,-31.7355962567467,-22.4500400074965,-19.688997211471,-22.2689596427669
-19.6662302977482,-5.8064639377029,-22.4200487659838,41.4209658881498,-26.5845942496948,-27.6634742062283,-30.196906101233,-16.3724174719212,-22.5829794072583,-17.9664958689688,-17.5636963008697,-24.5088239387168,-17.5670668641568,-15.8931860635272,53.0221887303178,-28.2845770160377,-25.4956853588493,-16.0146289193732,-25.432658886419,-24.0632474232101,-17.5177359621418,-21.5469913111061,-26.9434529185224,-19.3637878021792,-13.0812694851364,-27.436728695425,-19.4048146768003,-25.127766994857,-15.1336898912925,-16.483955422695,-13.2578665196336,-23.5455511882233,-23.6751106915181,-23.6586662101834,-21.932300609163,-14.7633589282694,-28.1039819850443,-23.4349510160366,-29.8901624837132,-24.785273452969,-16.8947376930888,-24.7133460593287,-19.2723722787679,-28.8486913053688,-17.787852870554,-21.1127773982014,-29.710385750839,-21.0923897092891,-18.7088911857328,-20.8160857777036
-14.5490552988522,-4.17308928324002,-15.8050471873947,-8.15154344601376,-20.230040431229,-19.6846177172474,-22.0527214211984,-12.5454262536354,-17.053286108227,-13.4785661458373,-11.8130924129738,-17.7783500536396,-12.9504547904697,-12.1040888297471,47.3148725656457,-20.3660109556189,-18.7925196742147,-12.392402310062,-18.8100583263604,-17.5087714402175,-13.8018759315914,-15.7954833476474,-20.184065221772,-13.6511632685704,-9.74142301138513,-19.967220906887,-14.1205510641356,-18.2376734242603,-11.2811221513674,-11.6534434327052,-9.16637794577875,-17.8404142423473,-18.2710975872843,-17.4829051687217,-15.7004440676166,-10.657191690868,-20.1892905151032,-16.8523083764145,-21.1676315051352,-18.1644879323554,-12.8931969164258,-18.7319230984044,-13.8511593382896,-20.552905262629,-13.375189993851,-15.2358001294879,-21.4326947822,-15.3488036260191,-13.3544098652062,-14.6732875528026
-11.3120913450989,-5.01920600023844,-12.9189302806657,-9.08702051590585,-15.2268066775402,-15.4794664188902,-17.106216894431,-9.45008218515635,-12.8250373582799,-10.1278094941043,-9.67266335034391,-14.2980263339842,-9.93201623079019,-8.27311610116064,-21.6254721227556,-16.1431495055794,-14.6065599385755,-9.50462121877377,-14.987741969975,-13.5745664298312,-10.6505674503537,-12.7308457190349,-15.4237580582019,-11.7766724360618,-7.03377071014264,-15.7625194814746,-10.9021489927757,-14.4183727387325,-8.94197157224146,-8.64836541398833,-7.18173157588501,-14.4102643533168,-13.9425614507,-13.8308322643505,-11.3978136708402,-8.20382153487347,-16.3442703492652,-13.7110073163324,-17.5539677596613,-14.5638311489434,-9.91126166586798,-14.1984705419742,-11.1615506056166,-16.2314691341971,-9.45724477183659,-11.4404687098362,-16.2369087524198,-12.4777949198205,-10.7292892445438,-11.3149880281386
-13.3525746846339,-5.53760453024605,-16.3122231780686,-30.9982942448808,-19.1205407458564,-19.4389864700965,-20.2798958030082,-11.9124108000571,-15.7387891887348,-13.0479154287752,-12.3617262355453,-16.9176767398288,-12.6544585398878,-10.4690828376483,29.1733248086068,-19.7808154846522,-17.6551727754863,-11.9451171188777,-17.7081272960211,-16.6455341122741,-13.7347730567817,-14.8861537494739,-18.628565197216,-13.1471638317863,-8.73515964271252,-19.0917168592599,-13.5286005825243,-18.1273428544642,-10.1685511046693,-10.7123247139374,-9.13013825911805,-16.6959761151297,-16.693429221868,-16.4709067738678,-14.6505516477112,-10.3207175210393,-19.2459475655322,-15.7885806311571,-20.5929869884251,-17.5215154202796,-12.7014327565608,-17.2871875749791,-13.9764681920859,-19.9905397815779,-12.1189804007474,-14.2053188059689,-20.0268098762802,-14.3759344050741,-12.8877663185796,-14.1195312021766
-14.5607833913804,-6.83562905053134,-16.5663461078813,2.47022626397139,-20.7095799585222,-19.851520032879,-22.4251262757392,-12.7565815882072,-16.3615604964277,-13.5434770114779,-12.9845477111602,-18.1835114207391,-13.9207165323946,-11.8236940132039,87.2642661367201,-20.9014680827102,-19.3130477923686,-11.8403777958134,-19.5165062335691,-18.5617346293978,-13.9250518620686,-16.9402411985592,-20.8167799284424,-15.0049561248657,-10.4371016708374,-20.5457469178311,-14.5018513275576,-18.4549736465338,-11.5720323224782,-12.4091385122622,-10.0631716871409,-17.9508567815374,-17.6913655317689,-18.1625816878176,-16.1385779347177,-10.9569151608887,-20.7535602669766,-18.194843473785,-22.1806289899395,-18.4031741927273,-13.3066148479037,-18.4994980783999,-14.6499470903067,-20.8311163643482,-13.7147815765612,-15.2890302239796,-22.0386645958999,-16.0280348856142,-13.8238239743701,-14.9097874791678
-77.6837217561797,-34.5482463928124,-90.3346003013365,38.4733190349772,-108.723528519672,-106.948414739309,-118.002443043645,-67.5270363007539,-89.8190053319484,-75.0786740273414,-69.8497775911907,-98.1577698812326,-70.9194867071008,-65.6414790565781,104.475452163435,-112.762194261389,-103.924508863097,-65.9690036814916,-101.714975015908,-96.2420101842007,-74.2689960090709,-88.7432874331579,-108.891822320499,-77.5601944555506,-54.0845396192656,-108.688352667041,-77.8873828476109,-100.799856774539,-62.5695700715368,-64.6607962640323,-54.1800735338577,-94.4685116515722,-95.2492917021969,-95.6258038820329,-83.90496456421,-61.045923593547,-108.834559840244,-95.2840630583252,-118.673868552835,-101.789069014172,-70.7569245266219,-100.703075613924,-78.6189029017375,-113.681601306828,-73.8626267402778,-84.9204229726841,-116.983119835885,-84.321326602184,-76.004412597224,-83.331446784811
-10.834770384675,-2.97742964764855,-12.1577709416976,6.319266319898,-14.8409460440796,-14.7693936006903,-16.2586500111908,-9.16158354391643,-12.0739515497903,-10.2360981706065,-9.709118918335,-14.0287059425868,-10.0882951990387,-8.43069615444196,66.6106446167343,-15.6785338873636,-14.8720904182807,-9.28183401937719,-14.2793079678153,-13.2287045041471,-10.1354626462138,-11.9863991441009,-15.363153531816,-10.2523279576077,-6.58040572806091,-15.5996392673401,-10.5273996599611,-14.1476636564149,-8.07161296868306,-8.87463658944779,-7.24709059435109,-12.9749538711518,-13.2517960601292,-12.7364613387298,-11.5638058011833,-7.76885920880116,-14.9665371868848,-13.1901304003257,-16.5564010396784,-14.1346689096444,-9.01846780724463,-13.9321437916758,-11.0658371252955,-16.1971460017504,-10.4852762687374,-11.103207096529,-16.0728861201245,-11.7786743895502,-9.64166749007139,-11.5896774211291
-17.3203566191011,-6.71526498104721,-20.3573378388233,6.29962264486739,-23.7880181361042,-24.3034433092654,-25.7336674514664,-14.8779673634693,-19.8300126190266,-15.6818230454736,-15.0645711755672,-21.5641335218423,-16.3166977272831,-14.3885409400026,66.4454524359052,-24.7108177718675,-22.9391376638342,-14.8178682908032,-22.2179692834589,-21.5650192089267,-16.5540942847263,-19.1313533096425,-24.1613564556101,-17.4497019433001,-11.4106774468104,-24.5762726451807,-18.3538433192101,-22.0409479767672,-14.066017442494,-14.5981516652866,-10.1283734818109,-22.0878863742367,-20.9730989098805,-20.7068582107275,-18.1932083271717,-12.8130210049532,-24.3669215849993,-20.7207265630095,-26.4247662510818,-22.1943377205236,-14.898963021969,-22.1089666099872,-17.2785831140166,-25.5727253118093,-15.8974644867133,-18.1799740697295,-25.7521721968175,-18.7303006097791,-16.0513451369471,-18.3125039028589
-51.1057409217868,-16.2084836456131,-59.7386662080706,80.1662614127053,-72.3090517956423,-72.198012739359,-79.815923519847,-43.2632329004185,-58.78731475199,-48.5492405571062,-45.4891232510975,-65.0946228248324,-48.5009975089791,-41.2864669065999,461.255068388916,-75.0365157308997,-69.2179920548286,-43.8557246608279,-65.8277003092397,-64.4858491305014,-48.432763132306,-57.5560818383483,-72.702632872691,-51.3555881297775,-34.1395065158264,-72.50583395485,-51.9523270440852,-68.0221097928386,-39.7054995210261,-40.8457652629684,-33.0299181281247,-62.6184217195228,-64.2716910642589,-65.4259925105913,-55.8170269559897,-38.7908969087385,-73.6837251822574,-63.02668036152,-80.0532377349102,-67.3619949175185,-45.591581859199,-65.8861372506241,-51.2635270021144,-74.6681149556601,-48.2431111420195,-53.9754396460281,-78.0179624732625,-58.1496033590388,-49.7298226972662,-54.6517806111364
-53.6937044750002,-20.9615942326223,-61.1263029751581,28.0283122025242,-73.4937789979864,-75.254180094449,-79.4936037392038,-44.6720764776109,-62.2516922425699,-50.5935520239851,-46.4499791197372,-66.3748586369931,-49.6059288789782,-44.1389154201098,55.1695280459095,-76.7101573825525,-69.3328772696652,-45.8408404388923,-68.0450205707887,-65.7983920106089,-50.4940768554675,-59.6066464271758,-73.732317883662,-52.5104310031021,-38.8162937386344,-75.7703153303067,-53.2575907281083,-68.4583406106095,-41.4003918519092,-42.1496279883331,-35.5406326221678,-64.5476029789212,-66.2416499275791,-66.2641316226295,-57.2980284286551,-38.9405986937213,-74.6741193572595,-65.490532039027,-79.5743584969726,-68.4383070330746,-46.6811313032176,-67.6892211238958,-52.7212867507531,-77.6241098923619,-49.7876107855977,-57.2016502660252,-77.9516812964032,-57.5162401017778,-49.7474037809158,-55.3133507499712
